key1_id	key2_wkr_id	fraction	residents	error	method
277	248	0.006590	1833.3	0.000048	point
250	246	0.000140	34.9	0.000000	point
248	246	0.999200	241888.1	0.000799	point
248	248	0.000192	46.6	0.000000	point
188	186	0.992534	318272.8	0.007373	point
188	248	0.000056	18.1	0.000000	point
250	186	0.000016	4.0	0.000000	point
248	186	0.000510	123.4	0.000000	point
188	246	0.000037	12.0	0.000000	point
278	186	0.000156	42.5	0.000000	point
188	277	0.000092	29.4	0.000000	point
188	187	0.000713	228.6	0.000001	point
189	186	0.000112	30.3	0.000000	point
275	187	0.000340	109.1	0.000000	point
189	274	0.000242	65.1	0.000000	point
276	274	0.007338	2295.0	0.000052	point
275	275	0.003469	1112.0	0.000012	point
187	187	0.004746	1687.1	0.000029	point
187	185	0.993225	353048.6	0.006716	point
187	183	0.000352	125.2	0.000000	point
186	184	0.955087	361741.4	0.042729	point
187	184	0.000186	66.0	0.000000	point
189	185	0.000004	1.1	0.000000	point
188	185	0.002184	700.4	0.000004	point
187	186	0.001491	529.9	0.000002	point
186	186	0.002292	868.2	0.000006	point
188	184	0.004198	1346.1	0.000015	point
181	179	0.746126	256309.1	0.189353	point
186	179	0.000036	13.7	0.000000	point
178	176	0.724749	242653.6	0.199329	point
178	179	0.000030	10.2	0.000000	point
184	182	0.999455	213642.1	0.000310	point
184	179	0.000034	7.3	0.000000	point
186	182	0.042584	16128.9	0.001751	point
184	176	0.000510	109.1	0.000000	point
183	182	0.283718	145679.8	0.078847	point
177	182	0.000111	28.0	0.000000	point
183	181	0.716264	367777.5	0.203208	point
183	180	0.000003	1.3	0.000000	point
177	180	0.002550	645.2	0.000006	point
182	181	0.000001	0.2	0.000000	point
177	181	0.000155	39.2	0.000000	point
183	175	0.000015	7.6	0.000000	point
174	175	0.000932	255.3	0.000001	point
175	172	0.951354	286308.1	0.046218	point
175	171	0.000029	8.7	0.000000	point
178	171	0.000042	13.9	0.000000	point
178	172	0.000374	125.2	0.000000	point
175	176	0.000005	1.5	0.000000	point
178	175	0.000099	33.2	0.000000	point
177	176	0.000273	69.0	0.000000	point
181	176	0.000041	14.0	0.000000	point
178	174	0.274706	91974.5	0.079858	point
175	174	0.032117	9665.4	0.001309	point
181	174	0.253744	87166.2	0.071928	point
181	186	0.000000	0.1	0.000000	point
188	179	0.000185	59.4	0.000000	point
181	246	0.000089	30.6	0.000000	point
248	179	0.000011	2.7	0.000000	point
248	174	0.000087	21.0	0.000000	point
176	174	0.134444	40647.0	0.020612	point
176	173	0.865131	261559.2	0.114471	point
249	173	0.000005	1.3	0.000000	point
252	248	0.000836	244.0	0.000001	point
252	250	0.997470	291047.9	0.002523	point
277	250	0.000002	0.6	0.000000	point
250	250	0.000164	41.0	0.000000	point
252	249	0.001690	493.0	0.000003	point
252	276	0.000004	1.2	0.000000	point
244	276	0.000002	0.6	0.000000	point
244	249	0.000029	10.0	0.000000	point
249	249	0.000648	171.8	0.000000	point
249	195	0.000298	78.9	0.000000	point
191	189	0.980552	189316.8	0.014312	point
191	195	0.015335	2960.8	0.000163	point
171	168	0.995921	215305.8	0.004047	point
191	168	0.003438	663.8	0.000011	point
171	189	0.000011	2.3	0.000000	point
199	189	0.000032	6.9	0.000000	point
193	195	0.008489	2076.2	0.000064	point
193	191	0.991360	242458.1	0.008560	point
192	189	0.303896	62933.0	0.052775	point
190	188	0.999244	178755.6	0.000528	point
192	188	0.368423	76295.7	0.069380	point
53	53	0.996370	282788.3	0.003598	point
53	188	0.001727	490.1	0.000003	point
190	53	0.000067	12.0	0.000000	point
190	168	0.000650	116.3	0.000000	point
171	188	0.001089	235.5	0.000001	point
172	169	0.999597	231458.4	0.000399	point
170	167	0.996768	292896.4	0.003206	point
171	167	0.002013	435.1	0.000003	point
171	53	0.000848	183.4	0.000001	point
170	53	0.000084	24.7	0.000000	point
53	167	0.001394	395.7	0.000002	point
169	53	0.000426	97.8	0.000000	point
53	166	0.000379	107.6	0.000000	point
169	166	0.990029	227502.0	0.009819	point
169	167	0.002470	567.5	0.000005	point
170	166	0.002035	598.0	0.000005	point
170	169	0.001085	318.9	0.000001	point
169	169	0.005583	1283.0	0.000031	point
170	168	0.000027	8.0	0.000000	point
172	168	0.000039	9.0	0.000000	point
171	169	0.000118	25.6	0.000000	point
